,0,1,2,3
"[0.5, 0.5]",,,-6.25368764516039,-6.305080964820759
"[1.5, 0.5]",,-4.6018521028894135,-4.532091056920816,
"[2.5, 0.5]",,-2.8800421414339406,-2.8818117328399753,
"[0.5, 1.5]",-4.874539046609144,,,-4.85653179433864
"[0.5, 2.5]",-3.4925125541497204,,,-3.5218776363362227
"[0.5, 3.5]",-2.4894691714974053,,,-2.456938603411464
"[3.5, 0.5]",,-1.3801896418503787,-1.3306356379785231,-1.2881046388341029
"[3.5, 1.5]",-0.8627792891212838,,,-0.8711749419102317
"[3.5, 2.5]",-0.5524384579642545,,,-0.5515382650983853
"[3.5, 3.5]",-0.4004645386035931,,,-0.412766714809421
"[4.5, 0.5]",,-0.7179422293223742,-0.6987751256613276,
"[5.5, 0.5]",,-0.36113903517417056,-0.36835917044812455,
"[0.5, 4.5]",-1.827414602354507,,-1.8018375766527086,
"[1.5, 4.5]",,-1.2251008363671363,-1.208104565441502,
"[2.5, 4.5]",,-0.7114057195771546,-0.7341859611303548,
"[3.5, 4.5]",-0.35705718198639147,-0.402594046264066,-0.36262914857115075,
"[4.5, 4.5]",,-0.0878204254894122,2.6633135850369802,
"[5.5, 4.5]",,-0.02001913274124955,46.65821612985145,
"[6.5, 0.5]",,-0.20252818228368938,,-0.15723231890779998
"[6.5, 1.5]",-0.12358073872175653,,,-0.08350664922
"[6.5, 2.5]",-0.059150136529808,,,-0.026947890000000002
"[6.5, 4.5]",2.193221483676199,0.4038834259370429,,
"[6.5, 3.5]",-0.0182801,,,27.63329578870866
