,0,1,2,3
"[0.5, 0.5]",,,-10.289142380112612,-10.318312183908919
"[1.5, 0.5]",,-7.620406525752593,-7.669761892858763,
"[2.5, 0.5]",,-5.26750097019985,-5.22029285606779,
"[0.5, 1.5]",-8.14865570712254,,,-8.062907623693006
"[0.5, 2.5]",-6.179675478095556,,,-6.160568544912941
"[0.5, 3.5]",-4.579402431123814,,,-4.620614643131066
"[3.5, 0.5]",,-2.8941739546201983,-2.849550922766521,-2.835312704066693
"[3.5, 1.5]",-1.978149695747956,,,-2.0176421299891425
"[3.5, 2.5]",-1.3065559378061382,,,-1.2772832487899373
"[3.5, 3.5]",-0.7718305287368451,,,-0.7728588392851948
"[4.5, 0.5]",,-1.7144801512454995,-1.731747253729627,
"[5.5, 0.5]",,-1.0079557633188134,-0.9662160852044747,
"[0.5, 4.5]",-3.447686905530778,,-3.450847728167759,
"[1.5, 4.5]",,-2.3445563271156056,-2.2836145379647124,
"[2.5, 4.5]",,-1.2688827313063493,-1.1311622221256454,
"[3.5, 4.5]",-0.5624126636176997,-0.4443117490706251,1.4636557413088112,
"[4.5, 4.5]",,-0.15765306053009862,20.443283424151186,
"[5.5, 4.5]",,0.006931458371455021,169.38972246476908,
"[6.5, 0.5]",,-0.4688927750123798,,-0.44545227987058456
"[6.5, 1.5]",-0.20556086221293315,,,-0.09376684904666735
"[6.5, 2.5]",-0.059150136529808,,,4.9951099152412395
"[6.5, 4.5]",10.793759236463039,1.0064668830414287,,
"[6.5, 3.5]",-0.1078391510650792,,,94.07226461410441
