,0,1,2,3
"[0.5, 0.5]",,,-1.0706947218046508,-1.0558185972325531
"[1.5, 0.5]",,-0.6996101960571737,-0.7234325622864186,
"[2.5, 0.5]",,-0.36226131556624575,-0.35838186562999996,
"[0.5, 1.5]",-0.7005711074980702,,,-0.7028398013707726
"[0.5, 2.5]",-0.35724134050786804,,,-0.41857026622017995
"[0.5, 3.5]",-0.24211924138106006,,,-0.292605873773
"[3.5, 0.5]",,-0.1607357421021148,-0.12513600000000002,-0.1256461
"[3.5, 1.5]",-0.0747,,,-0.10425809999999999
"[3.5, 2.5]",-0.0636,,,-0.083481
"[3.5, 3.5]",-0.10684540000000001,,,-0.060983
"[4.5, 0.5]",,-0.06863191186646768,-0.0572,
"[5.5, 0.5]",,0.0,0.0,
"[0.5, 4.5]",-0.2802890313114995,,-0.10166610000000001,
"[1.5, 4.5]",,-0.063568,-0.0836597848,
"[2.5, 4.5]",,-0.0535,-0.06415352800000002,
"[3.5, 4.5]",-0.08177474700000001,-0.0385,-0.05049200000000001,
"[4.5, 4.5]",,-0.029700000000000004,-0.029900000000000003,
"[5.5, 4.5]",,0.0,0.0,
