,0,1,2,3
"[0.5, 0.5]",,,-6.937561705628076,-6.9251924033741314
"[1.5, 0.5]",,-5.149123121788789,-5.076082590283984,
"[2.5, 0.5]",,-3.2849403461163624,-3.2543357312259915,
"[0.5, 1.5]",-5.304154189172491,,,-5.285686611956392
"[0.5, 2.5]",-3.791271439252293,,,-3.74889568916423
"[0.5, 3.5]",-2.6652344133038106,,,-2.6993105949832863
"[3.5, 0.5]",,-1.56264787741103,-1.5988795547884718,-1.563603184696904
"[3.5, 1.5]",-1.083148027111016,,,-1.053050204450759
"[3.5, 2.5]",-0.675343392841532,,,-0.6945633142429588
"[3.5, 3.5]",-0.4982801336387617,,,-0.4967817868940492
"[4.5, 0.5]",,-0.8652579212698331,-0.8430918932046454,
"[5.5, 0.5]",,-0.42748912488633023,-0.4492878537878456,
"[0.5, 4.5]",-2.038883319627319,,-1.9669589458799948,
"[1.5, 4.5]",,-1.3477533913393718,-1.314056385914226,
"[2.5, 4.5]",,-0.8159603632444223,-0.7638576161569288,
"[3.5, 4.5]",-0.4015907910139599,-0.402594046264066,-0.33504238630986094,
"[4.5, 4.5]",,-0.0878204254894122,3.7831590590684425,
"[5.5, 4.5]",,-0.02001913274124955,55.331133791025294,
"[6.5, 0.5]",,-0.20252818228368938,,-0.18831155556170198
"[6.5, 1.5]",-0.12358073872175653,,,-0.1022236914688146
"[6.5, 2.5]",-0.059150136529808,,,0.52737225393506
"[6.5, 4.5]",2.614617033009237,0.4038834259370429,,
"[6.5, 3.5]",-0.04563983001,,,46.77499525243033
