,0,1,2,3
"[0.5, 0.5]",,,-10.18146337687517,-10.180504272104004
"[1.5, 0.5]",,-7.611002813056898,-7.567118820046986,
"[2.5, 0.5]",,-5.0534524399898775,-5.086393075943532,
"[0.5, 1.5]",-8.0351571869548,,,-7.931310712906567
"[0.5, 2.5]",-6.0709106019493895,,,-5.9924121890028585
"[0.5, 3.5]",-4.4803785993310905,,,-4.4155522376941025
"[3.5, 0.5]",,-2.696910562722599,-2.7152591893766647,-2.679651384705633
"[3.5, 1.5]",-1.9063917393384338,,,-1.8385110692774171
"[3.5, 2.5]",-1.174459258172764,,,-1.12686594958676
"[3.5, 3.5]",-0.6654666254339691,,,-0.6792516520097932
"[4.5, 0.5]",,-1.4793766912588882,-1.4905546246313415,
"[5.5, 0.5]",,-0.7451868518919579,-0.6862837215937199,
"[0.5, 4.5]",-3.283437253180918,,-3.312649716994916,
"[1.5, 4.5]",,-2.209980798223203,-2.1853995785958116,
"[2.5, 4.5]",,-1.1593228764656869,-1.125522960063616,
"[3.5, 4.5]",-0.4478310880537103,-0.4443117490706251,0.9146574841298747,
"[4.5, 4.5]",,-0.15765306053009862,13.868120756456957,
"[5.5, 4.5]",,0.006931458371455021,107.46045222938488,
"[6.5, 0.5]",,-0.25544891445521256,,-0.2497274646354297
"[6.5, 1.5]",-0.12358073872175653,,,-0.1297337247269673
"[6.5, 2.5]",-0.059150136529807995,,,1.8006846213525411
"[6.5, 4.5]",11.18593233712087,1.0064668830414287,,
"[6.5, 3.5]",-0.1078391510650792,,,66.04784962350473
