,0,1,2,3
"[0.5, 0.5]",,,-11.026859923004988,-11.046627215541921
"[1.5, 0.5]",,-8.293941638433576,-8.220880307702055,
"[2.5, 0.5]",,-5.587667401543364,-5.486139120983095,
"[0.5, 1.5]",-8.705127197678166,,,-8.664198167743635
"[0.5, 2.5]",-6.571012325615667,,,-6.486163768337866
"[0.5, 3.5]",-4.928836959762674,,,-4.853979630513448
"[3.5, 0.5]",,-2.993494471182782,-2.907270720103795,-2.9369125293600242
"[3.5, 1.5]",-2.062188665521256,,,-2.00824055227855
"[3.5, 2.5]",-1.2380424753602146,,,-1.2636141300630868
"[3.5, 3.5]",-0.7177626375871076,,,-0.713715016722634
"[4.5, 0.5]",,-1.558161937580638,-1.5810369290549213,
"[5.5, 0.5]",,-0.7451868518919579,-0.7258684315595015,
"[0.5, 4.5]",-3.6679044554222093,,-3.5691088799195816,
"[1.5, 4.5]",,-2.3451727860159752,-2.3606353068897072,
"[2.5, 4.5]",,-1.214003556358166,-1.183924881795398,
"[3.5, 4.5]",-0.4478310880537103,-0.530846168749489,1.7896397067975296,
"[4.5, 4.5]",,-0.15765306053009862,19.530300879554417,
"[5.5, 4.5]",,0.006931458371455021,131.48913378984156,
"[6.5, 0.5]",,-0.25544891445521256,,-0.3137895959937382
"[6.5, 1.5]",-0.1686439715646359,,,-0.13423022588752476
"[6.5, 2.5]",-0.059150136529807995,,,2.440023194606447
"[6.5, 4.5]",13.151386199793901,1.0064668830414287,,
"[6.5, 3.5]",-0.1078391510650792,,,83.64735861721559
