,0,1,2,3
"[0.5, 0.5]",,,-10.568238748283354,-10.555890930298206
"[1.5, 0.5]",,-7.852480718819718,-7.8721888606429715,
"[2.5, 0.5]",,-5.3741567728258355,-5.3931457048672975,
"[0.5, 1.5]",-8.372479854867642,,,-8.283635617360119
"[0.5, 2.5]",-6.382225971670033,,,-6.360095388126622
"[0.5, 3.5]",-4.758196696403136,,,-4.754562993426178
"[3.5, 0.5]",,-2.9914903770305545,-2.943251143102886,-2.9843127465700636
"[3.5, 1.5]",-2.1303521929951033,,,-2.0593602899940167
"[3.5, 2.5]",-1.3066559378061382,,,-1.2771757005294455
"[3.5, 3.5]",-0.7718305287368451,,,-0.7610303306311317
"[4.5, 0.5]",,-1.7929517141794158,-1.7744727416003854,
"[5.5, 0.5]",,-1.008534540899627,-1.001059124771265,
"[0.5, 4.5]",-3.5249597154611405,,-3.486429172141661,
"[1.5, 4.5]",,-2.277391141995576,-2.2838092284177676,
"[2.5, 4.5]",,-1.1531416755588648,-1.1391386328775486,
"[3.5, 4.5]",-0.5211739639005005,-0.4443117490706251,1.9067654515122427,
"[4.5, 4.5]",,-0.17250541025301833,23.12516523283092,
"[5.5, 4.5]",,0.006931458371455021,186.11218321564527,
"[6.5, 0.5]",,-0.4689936660123798,,-0.4719426587132987
"[6.5, 1.5]",-0.20556086221293315,,,-0.06827319131902954
"[6.5, 2.5]",-0.059150136529807995,,,5.863816988298652
"[6.5, 4.5]",10.793759236463039,1.0064668830414287,,
"[6.5, 3.5]",-0.1078391510650792,,,112.29354277620877
