,0,1,2,3
"[0.5, 0.5]",,,-2.2495603184665183,-2.295869982452069
"[1.5, 0.5]",,-1.51487529582235,-1.5529377321007587,
"[2.5, 0.5]",,-0.9146770263009459,-0.8961837072870402,
"[0.5, 1.5]",-1.6159207694473259,,,-1.656853407057638
"[0.5, 2.5]",-1.00544762645974,,,-1.010730893339112
"[0.5, 3.5]",-0.6437279192305659,,,-0.6369643999265643
"[3.5, 0.5]",,-0.4054750050997407,-0.42440241468741663,-0.4259084133498693
"[3.5, 1.5]",-0.3548550377036239,,,-0.30423948780742094
"[3.5, 2.5]",-0.24343492116726742,,,-0.2006244454251644
"[3.5, 3.5]",-0.20349862220730724,,,-0.17949648853330594
"[4.5, 0.5]",,-0.1393040021419231,-0.15973012,
"[5.5, 0.5]",,-0.058417687206798206,-0.0839628,
"[0.5, 4.5]",-0.48653651943000054,,-0.49638018721390786,
"[1.5, 4.5]",,-0.3611001789323936,-0.35502649410017967,
"[2.5, 4.5]",,-0.2456818604226045,-0.2754513491049837,
"[3.5, 4.5]",-0.20320057913170217,-0.19256009218628328,-0.17795512632421856,
"[4.5, 4.5]",,-0.0878204254894122,-0.079846456299,
"[5.5, 4.5]",,-0.018534675887441194,9.994950999999999,
"[6.5, 0.5]",,-0.0499,,-0.0642732
"[6.5, 1.5]",-0.041100000000000005,,,-0.042272
"[6.5, 2.5]",-0.03,,,-0.016311
"[6.5, 4.5]",0.0,-0.0146,,
"[6.5, 3.5]",-0.0182801,,,0.0
